,smoothness_flatfield,smoothness_darkfield,sparse_cost_darkfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost
88,0.046415888336127795,0.001,0.046415888336127795,ladmap,False,2,True,3,3.2344379971993904,0.08541392904073587,847.3737284045582
89,0.046415888336127795,0.001,0.046415888336127795,ladmap,False,2,True,4,3.235270292531302,0.08309140359991443,824.1493062916755
90,0.046415888336127795,0.001,2.1544346900318843,ladmap,False,2,True,0,3.2352761938335264,0.1663508846988357,1656.7441231821904
91,0.046415888336127795,0.001,2.1544346900318843,ladmap,False,2,True,1,3.2344515486700276,0.1481985148060997,1475.2195996096668
92,0.046415888336127795,0.001,2.1544346900318843,ladmap,False,2,True,2,3.2342667629616035,0.16165999449928184,1609.83421175578
93,0.046415888336127795,0.001,2.1544346900318843,ladmap,False,2,True,3,3.2345655252957015,0.15748861656938545,1568.1207312191502
94,0.046415888336127795,0.001,2.1544346900318843,ladmap,False,2,True,4,3.2348031995587654,0.16002505882712464,1593.485391470805
95,0.046415888336127795,0.001,100.0,ladmap,False,2,True,0,3.2351162030915153,0.16528130061424687,1646.0481223455602
96,0.046415888336127795,0.001,100.0,ladmap,False,2,True,1,3.234602587681103,0.1568010268007212,1561.244870594893
97,0.046415888336127795,0.001,100.0,ladmap,False,2,True,2,3.235232820952385,0.15047520092901018,1497.9872421110542
98,0.046415888336127795,0.001,100.0,ladmap,False,2,True,3,3.2345184198179076,0.1699569110411637,1692.803628831455
99,0.046415888336127795,0.001,100.0,ladmap,False,2,True,4,3.2348853466710077,0.1613543990465422,1606.778875812093
100,0.046415888336127795,0.046415888336127795,0.001,ladmap,False,2,True,0,3.2728285211866006,0.1321241939919934,1314.5147684411206
101,0.046415888336127795,0.046415888336127795,0.001,ladmap,False,2,True,1,3.2722852991860205,0.12854872719493934,1278.7595572485795
102,0.046415888336127795,0.046415888336127795,0.001,ladmap,False,2,True,2,3.272344751543036,0.1264248387983987,1257.52073273553
103,0.046415888336127795,0.046415888336127795,0.001,ladmap,False,2,True,3,3.271679258642122,0.11568315863459952,1150.1032656046373
104,0.046415888336127795,0.046415888336127795,0.001,ladmap,False,2,True,4,3.2717235888368554,0.1362955719218898,1356.2274428077349
105,0.046415888336127795,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,0,3.236080604477043,0.16641200378938362,1657.3561184983132
106,0.046415888336127795,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,1,3.235220280664008,0.16184335177092565,1611.6687379899204
107,0.046415888336127795,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,2,3.2351635087654764,0.1612627204107203,1605.8623676159684
108,0.046415888336127795,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,3,3.2350313725366084,0.15646487180270757,1557.8837493996125
109,0.046415888336127795,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,4,3.2350791754305943,0.16257678085750085,1619.0028877504392
110,0.046415888336127795,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,0,3.2352678641777133,0.15938330837637135,1587.0683516278914
111,0.046415888336127795,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,1,3.2347306381389953,0.16838309445955443,1677.0656752336831
112,0.046415888336127795,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,2,3.2352316226451068,0.15817620633804969,1574.997295003142
113,0.046415888336127795,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,3,3.2341609891754124,0.16046817223359716,1597.9158833251472
114,0.046415888336127795,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,4,3.234257407908798,0.16830669559636952,1676.301213371604
115,0.046415888336127795,0.046415888336127795,100.0,ladmap,False,2,True,0,3.2350987678830556,0.160620969959967,1599.444798367553
116,0.046415888336127795,0.046415888336127795,100.0,ladmap,False,2,True,1,3.234430441314371,0.16065152950524098,1599.749725493724
117,0.046415888336127795,0.046415888336127795,100.0,ladmap,False,2,True,2,3.2351708773735703,0.15923051065000152,1585.5402773773887
118,0.046415888336127795,0.046415888336127795,100.0,ladmap,False,2,True,3,3.2342121474734964,0.16103352382116554,1603.569450359129
119,0.046415888336127795,0.046415888336127795,100.0,ladmap,False,2,True,4,3.2350594181739494,0.16882620786602695,1681.4971380784434
120,0.046415888336127795,2.1544346900318843,0.001,ladmap,False,2,True,0,3.235090934457556,0.1628823763102405,1622.0588540368624
121,0.046415888336127795,2.1544346900318843,0.001,ladmap,False,2,True,1,3.234973977299564,0.16138495859181615,1607.084559895461
122,0.046415888336127795,2.1544346900318843,0.001,ladmap,False,2,True,2,3.235195390089142,0.15684686611863216,1561.7038565764108
123,0.046415888336127795,2.1544346900318843,0.001,ladmap,False,2,True,3,3.2354673521885773,0.16476178834458943,1640.8533507980828
124,0.046415888336127795,2.1544346900318843,0.001,ladmap,False,2,True,4,3.23394967021958,0.16289765608287748,1622.2105104989944
125,0.046415888336127795,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,0,3.2351166566734397,0.1598722611007548,1591.9577276642215
126,0.046415888336127795,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,1,3.2348417062390507,0.15733581884301562,1566.593030136395
127,0.046415888336127795,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,2,3.2353061851575853,0.1612321608654463,1605.5569148396207
128,0.046415888336127795,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,3,3.2354903733978952,0.16263789994804878,1619.6144898538857
129,0.046415888336127795,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,4,3.234526733215719,0.16182807199828866,1611.5152467161024
130,0.046415888336127795,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,0,3.2345317384629126,0.15374507227332457,1530.6852544717085
131,0.046415888336127795,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,1,3.235203483123115,0.1626226201754118,1619.461405237241
132,0.046415888336127795,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,2,3.2354716204528424,0.15287412523301652,1521.9767239506182
133,0.046415888336127795,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,3,3.2345390677680017,0.15936802860373436,1586.9148251051117
134,0.046415888336127795,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,4,3.234911887618462,0.164226996302295,1635.5048749105686
135,0.046415888336127795,2.1544346900318843,100.0,ladmap,False,2,True,0,3.234889335150517,0.16147663722763805,1608.001261611531
136,0.046415888336127795,2.1544346900318843,100.0,ladmap,False,2,True,1,3.235007030343834,0.16100296427589159,1603.2646497892597
137,0.046415888336127795,2.1544346900318843,100.0,ladmap,False,2,True,2,3.2353645117795797,0.16613696788191792,1654.6050433309588
138,0.046415888336127795,2.1544346900318843,100.0,ladmap,False,2,True,3,3.2352510776533907,0.16081960700424777,1601.431321120131
139,0.046415888336127795,2.1544346900318843,100.0,ladmap,False,2,True,4,3.2350584096304527,0.16091128564006968,1602.3479148103272
140,0.046415888336127795,100.0,0.001,ladmap,False,2,True,0,3.2356962076879157,0.16110992268435045,1604.3349230511924
141,0.046415888336127795,100.0,0.001,ladmap,False,2,True,1,3.2345560618560283,0.1602695351893164,1595.9299079550199
142,0.046415888336127795,100.0,0.001,ladmap,False,2,True,2,3.2350816288161526,0.1634324481251719,1627.5595628805354
143,0.046415888336127795,100.0,0.001,ladmap,False,2,True,3,3.2351020869460716,0.17165296580386885,1709.7647601256344
144,0.046415888336127795,100.0,0.001,ladmap,False,2,True,4,3.2357002074360626,0.16104880359380253,1603.7237361454613
145,0.046415888336127795,100.0,0.046415888336127795,ladmap,False,2,True,0,3.2350419298265254,0.16346300767044586,1627.8651186342852
146,0.046415888336127795,100.0,0.046415888336127795,ladmap,False,2,True,1,3.234753794230705,0.15470769794945452,1540.311733288776
147,0.046415888336127795,100.0,0.046415888336127795,ladmap,False,2,True,2,3.2347687119939517,0.1541576261345231,1534.811030057225
148,0.046415888336127795,100.0,0.046415888336127795,ladmap,False,2,True,3,3.234855594627135,0.16482290743513736,1641.4639299460007
149,0.046415888336127795,100.0,0.046415888336127795,ladmap,False,2,True,4,3.2351566023800324,0.16612168810928093,1654.4520376951896
150,0.046415888336127795,100.0,2.1544346900318843,ladmap,False,2,True,0,3.235077802390065,0.16500626470678117,1643.2977248702018
151,0.046415888336127795,100.0,2.1544346900318843,ladmap,False,2,True,1,3.234676308020345,0.15828316474650858,1576.0663237731062
152,0.046415888336127795,100.0,2.1544346900318843,ladmap,False,2,True,2,3.234289088186269,0.1608807260947957,1602.0415500361432
153,0.046415888336127795,100.0,2.1544346900318843,ladmap,False,2,True,3,3.234767009913415,0.16317269199034318,1624.9616869133451
154,0.046415888336127795,100.0,2.1544346900318843,ladmap,False,2,True,4,3.2352325844238528,0.16054457109678208,1598.6809435522446
155,0.046415888336127795,100.0,100.0,ladmap,False,2,True,0,3.235226638373245,0.1647159490266785,1640.394716905158
156,0.046415888336127795,100.0,100.0,ladmap,False,2,True,1,3.23473851841678,0.16094184518534363,1602.653190371853
157,0.046415888336127795,100.0,100.0,ladmap,False,2,True,2,3.2346763039826096,0.16257678085750085,1619.002484878991
158,0.046415888336127795,100.0,100.0,ladmap,False,2,True,3,3.2358246250790437,0.16155303609082297,1608.7661855333088
159,0.046415888336127795,100.0,100.0,ladmap,False,2,True,4,3.234722377269532,0.15820676588332366,1575.3023812105062
160,2.1544346900318843,0.001,0.001,ladmap,False,2,True,0,,,
161,2.1544346900318843,0.001,0.001,ladmap,False,2,True,1,,,
162,2.1544346900318843,0.001,0.001,ladmap,False,2,True,2,,,
163,2.1544346900318843,0.001,0.001,ladmap,False,2,True,3,,,
164,2.1544346900318843,0.001,0.001,ladmap,False,2,True,4,,,
165,2.1544346900318843,0.001,0.046415888336127795,ladmap,False,2,True,0,3.246320453444345,0.0,3.246320453444345
166,2.1544346900318843,0.001,0.046415888336127795,ladmap,False,2,True,1,3.2455964985308614,0.0,3.2455964985308614
167,2.1544346900318843,0.001,0.046415888336127795,ladmap,False,2,True,2,3.2441139488963806,0.0,3.2441139488963806
168,2.1544346900318843,0.001,0.046415888336127795,ladmap,False,2,True,3,3.244415288164874,0.0,3.244415288164874
169,2.1544346900318843,0.001,0.046415888336127795,ladmap,False,2,True,4,3.2440212844969216,0.0,3.2440212844969216
170,2.1544346900318843,0.001,2.1544346900318843,ladmap,False,2,True,0,3.239372486783605,0.002918436573663784,22.423738223421445
171,2.1544346900318843,0.001,2.1544346900318843,ladmap,False,2,True,1,3.2395741669333287,0.002918436573663784,22.423939903571167
172,2.1544346900318843,0.001,2.1544346900318843,ladmap,False,2,True,2,3.2393653299770446,0.002903156801026801,22.270933340245055
173,2.1544346900318843,0.001,2.1544346900318843,ladmap,False,2,True,3,3.239421361329816,0.002918436573663784,22.423787097967654
174,2.1544346900318843,0.001,2.1544346900318843,ladmap,False,2,True,4,3.2389185222905192,0.002918436573663784,22.42328425892836
175,2.1544346900318843,0.001,100.0,ladmap,False,2,True,0,3.2392241302693603,0.002903156801026801,22.27079214053737
176,2.1544346900318843,0.001,100.0,ladmap,False,2,True,1,3.2398493962261647,0.002918436573663784,22.424215132864006
177,2.1544346900318843,0.001,100.0,ladmap,False,2,True,2,3.2395946953647385,0.002903156801026801,22.271162705632747
178,2.1544346900318843,0.001,100.0,ladmap,False,2,True,3,3.2394291449309116,0.002903156801026801,22.270997155198923
179,2.1544346900318843,0.001,100.0,ladmap,False,2,True,4,3.239373844571443,0.002903156801026801,22.270941854839453
180,2.1544346900318843,0.046415888336127795,0.001,ladmap,False,2,True,0,,,
181,2.1544346900318843,0.046415888336127795,0.001,ladmap,False,2,True,1,,,
182,2.1544346900318843,0.046415888336127795,0.001,ladmap,False,2,True,2,,,
183,2.1544346900318843,0.046415888336127795,0.001,ladmap,False,2,True,3,,,
184,2.1544346900318843,0.046415888336127795,0.001,ladmap,False,2,True,4,,,
185,2.1544346900318843,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,0,3.242232140124143,0.0,3.242232140124143
186,2.1544346900318843,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,1,3.2428449533156067,0.0,3.2428449533156067
187,2.1544346900318843,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,2,3.2425216920007,0.0,3.2425216920007
188,2.1544346900318843,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,3,3.2418966020910336,0.0,3.2418966020910336
189,2.1544346900318843,0.046415888336127795,0.046415888336127795,ladmap,False,2,True,4,3.2421658572775796,0.0,3.2421658572775796
190,2.1544346900318843,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,0,3.2390567507941874,0.0028878770283898175,22.11782703469236
191,2.1544346900318843,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,1,3.2395128316330406,0.002903156801026801,22.27108084190105
192,2.1544346900318843,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,2,3.239687789089152,0.002903156801026801,22.271255799357164
193,2.1544346900318843,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,3,3.2398466496136025,0.002903156801026801,22.271414659881614
194,2.1544346900318843,0.046415888336127795,2.1544346900318843,ladmap,False,2,True,4,3.2390719982331655,0.002918436573663784,22.423437734871005
195,2.1544346900318843,0.046415888336127795,100.0,ladmap,False,2,True,0,3.239268394884499,0.002918436573663784,22.423634131522338
196,2.1544346900318843,0.046415888336127795,100.0,ladmap,False,2,True,1,3.2399200982811243,0.0028878770283898175,22.1186903821793
197,2.1544346900318843,0.046415888336127795,100.0,ladmap,False,2,True,2,3.239557488816836,0.002933716346300767,22.576720951824505
198,2.1544346900318843,0.046415888336127795,100.0,ladmap,False,2,True,3,3.238950586606027,0.002903156801026801,22.270518596874037
199,2.1544346900318843,0.046415888336127795,100.0,ladmap,False,2,True,4,3.239609637957153,0.002918436573663784,22.423975374594992
200,2.1544346900318843,2.1544346900318843,0.001,ladmap,False,2,True,0,3.2410047430479567,0.002918436573663784,22.425370479685796
201,2.1544346900318843,2.1544346900318843,0.001,ladmap,False,2,True,1,3.2413394894336736,0.002903156801026801,22.272907499701684
202,2.1544346900318843,2.1544346900318843,0.001,ladmap,False,2,True,2,3.2416109132563853,0.002903156801026801,22.273178923524394
203,2.1544346900318843,2.1544346900318843,0.001,ladmap,False,2,True,3,3.2411503223339913,0.0028725972557528344,21.967122879862334
204,2.1544346900318843,2.1544346900318843,0.001,ladmap,False,2,True,4,3.2416324171861834,0.002903156801026801,22.273200427454192
205,2.1544346900318843,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,0,3.2395095380853443,0.002903156801026801,22.271077548353354
206,2.1544346900318843,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,1,3.2399156443326778,0.002903156801026801,22.271483654600686
207,2.1544346900318843,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,2,3.239744709683002,0.002918436573663784,22.424110446320842
208,2.1544346900318843,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,3,3.239203986597899,0.002903156801026801,22.27077199686591
209,2.1544346900318843,2.1544346900318843,0.046415888336127795,ladmap,False,2,True,4,3.2397522276971147,0.002903156801026801,22.271320237965124
210,2.1544346900318843,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,0,3.2403066318627016,0.002918436573663784,22.42467236850054
211,2.1544346900318843,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,1,3.2393358486960278,0.002903156801026801,22.27090385896404
212,2.1544346900318843,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,2,3.2401092361716675,0.002903156801026801,22.27167724643968
213,2.1544346900318843,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,3,3.2393498484794003,0.002918436573663784,22.42371558511724
214,2.1544346900318843,2.1544346900318843,2.1544346900318843,ladmap,False,2,True,4,3.2397942128698087,0.002903156801026801,22.27136222313782
215,2.1544346900318843,2.1544346900318843,100.0,ladmap,False,2,True,0,3.239989626316144,0.002903156801026801,22.271557636584156
216,2.1544346900318843,2.1544346900318843,100.0,ladmap,False,2,True,1,3.239067370982401,0.002918436573663784,22.42343310762024
217,2.1544346900318843,2.1544346900318843,100.0,ladmap,False,2,True,2,3.23974770038094,0.002903156801026801,22.27131571064895
218,2.1544346900318843,2.1544346900318843,100.0,ladmap,False,2,True,3,3.2392405416309598,0.002903156801026801,22.27080855189897
219,2.1544346900318843,2.1544346900318843,100.0,ladmap,False,2,True,4,3.239365386456532,0.002918436573663784,22.42373112309437
220,2.1544346900318843,100.0,0.001,ladmap,False,2,True,0,3.2390840753276975,0.002903156801026801,22.270652085595707
221,2.1544346900318843,100.0,0.001,ladmap,False,2,True,1,3.2398602465124475,0.002903156801026801,22.271428256780457
222,2.1544346900318843,100.0,0.001,ladmap,False,2,True,2,3.2392965125696747,0.002918436573663784,22.423662249207513
223,2.1544346900318843,100.0,0.001,ladmap,False,2,True,3,3.239713829894218,0.002903156801026801,22.271281840162228
224,2.1544346900318843,100.0,0.001,ladmap,False,2,True,4,3.2393449546823776,0.002918436573663784,22.423710691320217
225,2.1544346900318843,100.0,0.046415888336127795,ladmap,False,2,True,0,3.239528906389286,0.002903156801026801,22.271096916657296
226,2.1544346900318843,100.0,0.046415888336127795,ladmap,False,2,True,1,3.2393106740864495,0.002903156801026801,22.27087868435446
227,2.1544346900318843,100.0,0.046415888336127795,ladmap,False,2,True,2,3.239431633951022,0.002918436573663784,22.42379737058886
