,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost,entropy2,autotune_cost2
111,0.0610540229658533,approximate,False,0,True,1,2.5414556526328504,0.18945132089414374,8.224995279457163,3.9939708822244584,9.677510509048771
112,0.0610540229658533,approximate,False,0,True,2,2.5458966043666322,0.1871882505080362,8.161544119607719,3.9938811454789356,9.609528660720022
113,0.0610540229658533,approximate,False,0,True,3,2.4327876784822786,0.18030666912987253,7.841987752378454,3.9945172345222186,9.403717308418393
114,0.0610540229658533,approximate,False,0,True,4,2.460787760073513,0.18200012316029313,7.920791454882307,3.9949131909429836,9.454916885751778
115,0.0610540229658533,approximate,False,0,False,0,5.201543993284729,0.24498121805529896,12.550980534943697,5.201543993284729,12.550980534943697
116,0.0610540229658533,approximate,False,0,False,1,5.202240058274996,0.24605887062011209,12.584006176878358,5.202240058274996,12.584006176878358
117,0.0610540229658533,approximate,False,0,False,2,5.202635387242953,0.2474906090276495,12.627353658072437,5.202635387242953,12.627353658072437
118,0.0610540229658533,approximate,False,0,False,3,5.202705375007612,0.2450581932384999,12.554451172162608,5.202705375007612,12.554451172162608
119,0.0610540229658533,approximate,False,0,False,4,5.201822369343351,0.24485805776217748,12.547564102208675,5.201822369343351,12.547564102208675
120,0.13894954943731375,ladmap,False,0,True,0,2.532512709602915,0.06122606071802451,4.36929453114365,3.9921826700382326,5.828964491578968
121,0.13894954943731375,ladmap,False,0,True,1,2.4662900898510918,0.05229693946671593,4.03519827385257,3.9925568814472623,5.56146506544874
122,0.13894954943731375,ladmap,False,0,True,2,2.5245042836842444,0.051942853623991626,4.082789892403993,3.9925034585937054,5.550789067313454
123,0.13894954943731375,ladmap,False,0,True,3,2.354901531290118,0.05651517950612722,4.050356916473935,3.993120119709508,5.688575504893325
124,0.13894954943731375,ladmap,False,0,True,4,2.511914738913265,0.055529897161155244,4.177811653747923,3.9934253427337607,5.659322257568418
125,0.13894954943731375,ladmap,False,0,False,0,5.326446257863475,0.08779789395898763,7.960383076633104,5.326446257863475,7.960383076633104
126,0.13894954943731375,ladmap,False,0,False,1,5.325959895020486,0.0846880965576698,7.86660279175058,5.325959895020486,7.86660279175058
127,0.13894954943731375,ladmap,False,0,False,2,5.325606867829727,0.08202475521891742,7.786349524397249,5.325606867829727,7.786349524397249
128,0.13894954943731375,ladmap,False,0,False,3,5.327022840051826,0.08491902210727262,7.874593503270004,5.327022840051826,7.874593503270004
129,0.13894954943731375,ladmap,False,0,False,4,5.326229635174189,0.08482665188743149,7.871029191797135,5.326229635174189,7.871029191797135
130,0.13894954943731375,approximate,False,0,True,0,2.5534272004843883,0.07792967547262762,4.891317464663217,3.9938680184336164,6.331758282612445
131,0.13894954943731375,approximate,False,0,True,1,2.465777457035643,0.07849929182831455,4.8207562118850795,3.994139296020477,6.349118050869913
132,0.13894954943731375,approximate,False,0,True,2,2.5136084459599,0.07719071371389864,4.829329857376859,3.9943782759012616,6.310099687318221
133,0.13894954943731375,approximate,False,0,True,3,2.407997292165665,0.07234127717223968,4.578235607332855,3.9947543013219,6.164992616489091
134,0.13894954943731375,approximate,False,0,True,4,2.4435090729956097,0.07405012623930045,4.665012860174623,3.995110441125552,6.216614228304565
135,0.13894954943731375,approximate,False,0,False,0,5.216603083266709,0.12839460557916127,9.068441250641548,5.216603083266709,9.068441250641548
136,0.13894954943731375,approximate,False,0,False,1,5.217037750701934,0.12934909785085288,9.09751068622752,5.217037750701934,9.09751068622752
137,0.13894954943731375,approximate,False,0,False,2,5.217420589518046,0.12767103885707248,9.04755175523022,5.217420589518046,9.04755175523022
138,0.13894954943731375,approximate,False,0,False,3,5.217342752311885,0.13008805960958186,9.11998454059934,5.217342752311885,9.11998454059934
139,0.13894954943731375,approximate,False,0,False,4,5.216665631406763,0.1294722581439744,9.100833375725994,5.216665631406763,9.100833375725994
140,0.31622776601683794,ladmap,False,0,True,0,2.4883382201794864,0.0025555760822710757,2.565005502647619,3.9953488591844053,4.072016141652537
141,0.31622776601683794,ladmap,False,0,True,1,2.4631353360295307,0.003202167621158938,2.559200364664299,3.994984628743628,4.091049657378396
142,0.31622776601683794,ladmap,False,0,True,2,2.4390446486812984,0.0020937249830654597,2.5018563981732624,3.9949445320240655,4.0577562815160295
143,0.31622776601683794,ladmap,False,0,True,3,2.422523578680716,0.0032945378410000614,2.521359713910718,3.9962378022876184,4.09507393751762
144,0.31622776601683794,ladmap,False,0,True,4,2.423097062005208,0.0018474043968224644,2.478519193909882,3.9960439119417606,4.0514660438464345
145,0.31622776601683794,ladmap,False,0,False,0,5.3161496480515575,0.033330254326005296,6.3160572778317166,5.3161496480515575,6.3160572778317166
146,0.31622776601683794,ladmap,False,0,False,1,5.313770144737711,0.03376131535193054,6.326609605295626,5.313770144737711,6.326609605295626
147,0.31622776601683794,ladmap,False,0,False,2,5.314605843847832,0.032960773446640806,6.3034290472470555,5.314605843847832,6.3034290472470555
148,0.31622776601683794,ladmap,False,0,False,3,5.317237142300016,0.03379210542521091,6.331000305056343,5.317237142300016,6.331000305056343
149,0.31622776601683794,ladmap,False,0,False,4,5.315230884118451,0.03323788410616417,6.312367407303376,5.315230884118451,6.312367407303376
150,0.31622776601683794,approximate,False,0,True,0,2.5074882762027895,0.005711558593509453,2.678835034008073,3.9972879516326976,4.168634709437981
151,0.31622776601683794,approximate,False,0,True,1,2.4513048088813276,0.006820001231602931,2.6559048458294154,3.9974696650595316,4.20206970200762
152,0.31622776601683794,approximate,False,0,True,2,2.46424949359551,0.004479955662294476,2.598648163464344,3.9976675913764503,4.132066261245285
153,0.31622776601683794,approximate,False,0,True,3,2.418870652602403,0.006573680645359936,2.616081071963201,3.998184964426692,4.19539538378749
154,0.31622776601683794,approximate,False,0,True,4,2.484422076859677,0.004356795369172979,2.6151259379348666,3.9981568518951818,4.128860712970371
