,true_flatfield_id,intensity,ave_count,n_images,blob_dist_key,rep,image_index,fitting_mode,smoothness_flatfield,time_gpu,time_cpu,deviation,entropy,fourier_L0_norm,autotune_cost
36,0,10,0,10,biased,2,2,approximate,0.2610157215682537,1.021075963973999,,0.0248582917644274,1.2695143228325112,0.364134495641345,3632.6144707362823
37,0,10,0,10,biased,2,2,approximate,0.6812920690579614,1.040653944015503,,0.0181450974255144,1.287535732641011,0.14925280199252802,1483.8155556579213
38,0,10,0,10,biased,2,2,approximate,1.7782794100389228,1.0464448928833008,,0.0088247176937954,1.3115712469313345,0.015006226650062267,141.373837747554
39,0,10,0,10,biased,2,2,approximate,4.641588833612779,0.9999713897705078,,0.0057657732227602,1.3289514920715744,6.2266500622665e-05,1.3289514920715744
40,0,10,0,10,biased,2,2,approximate,12.115276586285889,1.0501625537872314,,0.0117533358591683,1.3390218585380633,0.0,1.3390218585380633
41,0,10,0,10,biased,2,2,approximate,31.6227766016838,1.0287861824035645,,0.0240741983768739,1.373044992631189,0.0,1.373044992631189
42,0,10,0,10,biased,3,3,ladmap,0.0999999999999999,1.7537975311279297,,0.0240301137600065,1.2505842019422533,0.324159402241594,3232.844606617882
43,0,10,0,10,biased,3,3,ladmap,0.2610157215682537,0.9850938320159912,,0.018664394941546,1.275135737946421,0.15205479452054796,1511.823080943426
44,0,10,0,10,biased,3,3,ladmap,0.6812920690579614,0.8017499446868896,,0.0092925747468363,1.304121313274994,0.019551681195516812,186.82093326844313
45,0,10,0,10,biased,3,3,ladmap,1.7782794100389228,0.5981390476226807,,0.0048751523055219,1.3227776618545073,0.00043586550435865506,1.3227776618545073
46,0,10,0,10,biased,3,3,ladmap,4.641588833612779,0.8333530426025391,,0.010238012658535,1.3307354874885255,0.0,1.3307354874885255
47,0,10,0,10,biased,3,3,ladmap,12.115276586285889,0.8069992065429688,,0.0214085442658228,1.3585210021065586,0.0,1.3585210021065586
48,0,10,0,10,biased,3,3,ladmap,31.6227766016838,0.8150360584259033,,0.0471667529605303,1.481360482252944,0.0,1.481360482252944
49,0,10,0,10,biased,3,3,approximate,0.0999999999999999,1.7245752811431885,,0.0277659866968402,1.2687867566121456,0.45603985056039853,4551.6672923605975
50,0,10,0,10,biased,3,3,approximate,0.2610157215682537,1.068145513534546,,0.0245549611283373,1.2687107697827267,0.36344956413449564,3625.764352114739
51,0,10,0,10,biased,3,3,approximate,0.6812920690579614,1.0633447170257568,,0.017586728540687,1.2857804226000045,0.14775840597758405,1468.8698401984404
52,0,10,0,10,biased,3,3,approximate,1.7782794100389228,1.0482301712036133,,0.0081973494592358,1.30807517026956,0.016127023661270237,152.57831178297192
53,0,10,0,10,biased,3,3,approximate,4.641588833612779,1.0623071193695068,,0.0052484106824324,1.3235836406008175,0.00018679950186799502,1.3235836406008175
54,0,10,0,10,biased,3,3,approximate,12.115276586285889,1.0741961002349854,,0.0112553278195028,1.3321019372757446,0.0,1.3321019372757446
55,0,10,0,10,biased,3,3,approximate,31.6227766016838,1.081139326095581,,0.0229917144329215,1.363684953660367,0.0,1.363684953660367
56,0,10,0,10,biased,4,4,ladmap,0.0999999999999999,1.753067970275879,,0.0241288954121383,1.2393511961772148,0.3278953922789539,3270.1932739857166
57,0,10,0,10,biased,4,4,ladmap,0.2610157215682537,0.8468539714813232,,0.0191132978287518,1.2602665887207736,0.15367372353673722,1527.997501956093
58,0,10,0,10,biased,4,4,ladmap,0.6812920690579614,0.6110734939575195,,0.0099956355182138,1.2897966554061444,0.021606475716064756,207.3545538160537
59,0,10,0,10,biased,4,4,ladmap,1.7782794100389228,0.607595682144165,,0.0053106075333368,1.3106532253509011,0.00037359900373599005,1.3106532253509011
60,0,10,0,10,biased,4,4,ladmap,4.641588833612779,0.9495968818664552,,0.01004272043435,1.3187507727005259,0.0,1.3187507727005259
61,0,10,0,10,biased,4,4,ladmap,12.115276586285889,0.6059191226959229,,0.021815228341887,1.3505482581442139,0.0,1.3505482581442139
62,0,10,0,10,biased,4,4,ladmap,31.6227766016838,0.7821593284606934,,0.0466163106147047,1.468654943364827,0.0,1.468654943364827
63,0,10,0,10,biased,4,4,approximate,0.0999999999999999,1.5428051948547363,,0.0276036456779819,1.2532235591798735,0.4587173100871731,4578.42632443091
64,0,10,0,10,biased,4,4,approximate,0.2610157215682537,1.0807623863220217,,0.0244714831420298,1.2534704978436386,0.36594022415940225,3650.6557120918665
65,0,10,0,10,biased,4,4,approximate,0.6812920690579614,1.0741369724273682,,0.0178408656241812,1.2705053449525416,0.150186799501868,1493.1385003636326
66,0,10,0,10,biased,4,4,approximate,1.7782794100389228,1.0850567817687988,,0.0086329160977706,1.2943457271989185,0.017061021170610213,161.90455743330105
67,0,10,0,10,biased,4,4,approximate,4.641588833612779,1.0741822719573977,,0.0056517877143372,1.3117701843505958,0.00018679950186799502,1.3117701843505958
68,0,10,0,10,biased,4,4,approximate,12.115276586285889,1.0501227378845217,,0.01103427728864,1.3207735029158696,0.0,1.3207735029158696
69,0,10,0,10,biased,4,4,approximate,31.6227766016838,1.0488331317901611,,0.0234632539210786,1.3559301629588412,0.0,1.3559301629588412
70,0,10,0,10,unbiased,0,5,ladmap,0.0999999999999999,1.8224689960479736,,0.0239256108202952,1.2467656323531946,0.32546699875467,3245.9167531790536
71,0,10,0,10,unbiased,0,5,ladmap,0.2610157215682537,0.8747982978820801,,0.018632617853833,1.2685401002024645,0.15074719800747197,1498.740520174922
72,0,10,0,10,unbiased,0,5,ladmap,0.6812920690579614,0.8078899383544922,,0.0097593027373924,1.2980742676394796,0.02004981320049813,191.7962062726208
73,0,10,0,10,unbiased,0,5,ladmap,1.7782794100389228,0.6046431064605713,,0.0049183071177454,1.3185466565874284,0.00043586550435865506,1.3185466565874284
74,0,10,0,10,unbiased,0,5,ladmap,4.641588833612779,0.6241207122802734,,0.0095305168835056,1.3269253404477162,0.0,1.3269253404477162
75,0,10,0,10,unbiased,0,5,ladmap,12.115276586285889,0.6213445663452148,,0.0206251594775867,1.3558560883176496,0.0,1.3558560883176496
76,0,10,0,10,unbiased,0,5,ladmap,31.6227766016838,1.097562551498413,,0.0462910023766607,1.479369468247838,0.0,1.479369468247838
77,0,10,0,10,unbiased,0,5,approximate,0.0999999999999999,1.88126540184021,,0.0275799483248145,1.263577445944122,0.4659402241594022,4650.665819039967
78,0,10,0,10,unbiased,0,5,approximate,0.2610157215682537,1.0220069885253906,,0.0243262408893258,1.2632078935723372,0.3644458281444583,3635.721489338155
79,0,10,0,10,unbiased,0,5,approximate,0.6812920690579614,1.0438973903656006,,0.0175697075307831,1.2790082862485452,0.14277708592777086,1419.0498675639572
80,0,10,0,10,unbiased,0,5,approximate,1.7782794100389228,0.9944844245910645,,0.008490252254697,1.3024947773897295,0.015566625155666251,146.96874633405224
81,0,10,0,10,unbiased,0,5,approximate,4.641588833612779,0.8624622821807861,,0.0052952902781046,1.3195555806180512,0.00024906600249066,1.3195555806180512
82,0,10,0,10,unbiased,0,5,approximate,12.115276586285889,1.0175130367279053,,0.0107396008546212,1.3294465484574916,0.0,1.3294465484574916
83,0,10,0,10,unbiased,0,5,approximate,31.6227766016838,1.0190691947937012,,0.0222990980417842,1.361257875892678,0.0,1.361257875892678
84,0,10,0,10,unbiased,1,6,ladmap,0.0999999999999999,1.7391350269317627,,0.024418391027359,1.2445402512708024,0.3220423412204234,3211.6679524555047
85,0,10,0,10,unbiased,1,6,ladmap,0.2610157215682537,0.810373067855835,,0.0190932498539869,1.270092068100481,0.1491282689912827,1482.5527819809274
86,0,10,0,10,unbiased,1,6,ladmap,0.6812920690579614,0.6025078296661377,,0.0099976471778568,1.3017310273012834,0.021917808219178082,210.4798132190821
87,0,10,0,10,unbiased,1,6,ladmap,1.7782794100389228,0.6124992370605469,,0.0047444374475522,1.3228627979981578,0.00037359900373599005,1.3228627979981578
88,0,10,0,10,unbiased,1,6,ladmap,4.641588833612779,0.8189094066619873,,0.0099423651154435,1.3314855052888999,0.0,1.3314855052888999
89,0,10,0,10,unbiased,1,6,ladmap,12.115276586285889,0.801638126373291,,0.0214375695038185,1.3610945380045738,0.0,1.3610945380045738
90,0,10,0,10,unbiased,1,6,ladmap,31.6227766016838,1.0189032554626465,,0.0473371665932966,1.4832123457748736,0.0,1.4832123457748736
91,0,10,0,10,unbiased,1,6,approximate,0.0999999999999999,1.7203247547149658,,0.0280130824905288,1.2636479342792792,0.45610211706102116,4552.284818544491
92,0,10,0,10,unbiased,1,6,approximate,0.2610157215682537,1.0545594692230225,,0.024754256805498,1.2636113440056898,0.35784557907845577,3569.7194021285636
93,0,10,0,10,unbiased,1,6,approximate,0.6812920690579614,1.0371851921081543,,0.0178982633605712,1.281820633394015,0.1427148194271482,1418.430014904876
94,0,10,0,10,unbiased,1,6,approximate,1.7782794100389228,1.1517417430877686,,0.0085622035433243,1.3066500840259614,0.016687422166874223,158.18087175276818
95,0,10,0,10,unbiased,1,6,approximate,4.641588833612779,1.0389299392700195,,0.0049506925738117,1.3240183841391833,6.2266500622665e-05,1.3240183841391833
96,0,10,0,10,unbiased,1,6,approximate,12.115276586285889,1.0459179878234863,,0.0107701437922404,1.3331301691836037,0.0,1.3331301691836037
97,0,10,0,10,unbiased,1,6,approximate,31.6227766016838,1.0434620380401611,,0.0232188790513055,1.366834265645243,0.0,1.366834265645243
98,0,10,0,10,unbiased,2,7,ladmap,0.0999999999999999,1.7652947902679443,,0.0243906689031464,1.2449790271807566,0.32247820672478206,3216.0270462750013
99,0,10,0,10,unbiased,2,7,ladmap,0.2610157215682537,0.8128013610839844,,0.0190821560709718,1.2694272665312514,0.15342465753424658,1525.516002608997
100,0,10,0,10,unbiased,2,7,ladmap,0.6812920690579614,0.7844467163085938,,0.0097283140724169,1.2986333882106982,0.02266500622665006,217.94869565471132
101,0,10,0,10,unbiased,2,7,ladmap,1.7782794100389228,0.8035845756530762,,0.0044639569729583,1.3200483259167517,0.00037359900373599005,1.3200483259167517
102,0,10,0,10,unbiased,2,7,ladmap,4.641588833612779,0.8239545822143555,,0.0096423942015561,1.328613794456001,0.0,1.328613794456001
103,0,10,0,10,unbiased,2,7,ladmap,12.115276586285889,0.796112060546875,,0.0204180765441733,1.3561574368115044,0.0,1.3561574368115044
104,0,10,0,10,unbiased,2,7,ladmap,31.6227766016838,1.0117173194885254,,0.0458577165000386,1.4773168505298162,0.0,1.4773168505298162
105,0,10,0,10,unbiased,2,7,approximate,0.0999999999999999,1.6412715911865234,,0.0278525695929387,1.2610189219550405,0.45242839352428393,4515.544954164794
106,0,10,0,10,unbiased,2,7,approximate,0.2610157215682537,1.0522308349609375,,0.0247027064944181,1.2608276180090208,0.35990037359900373,3590.2645636080465
107,0,10,0,10,unbiased,2,7,approximate,0.6812920690579614,1.0016241073608398,,0.0180017595518888,1.2788634182919656,0.14819427148194272,1473.2215782377193
108,0,10,0,10,unbiased,2,7,approximate,1.7782794100389228,1.0421926975250244,,0.0084049667102292,1.3030890056244466,0.0176214196762142,167.51728576776642
109,0,10,0,10,unbiased,2,7,approximate,4.641588833612779,1.0320453643798828,,0.0047749679340502,1.321028555117159,0.00012453300124533,1.321028555117159
110,0,10,0,10,unbiased,2,7,approximate,12.115276586285889,1.005290985107422,,0.0105773346248481,1.3305247836636054,0.0,1.3305247836636054
111,0,10,0,10,unbiased,2,7,approximate,31.6227766016838,1.1485655307769775,,0.0220184097996364,1.361201705622941,0.0,1.361201705622941
112,0,10,0,10,unbiased,3,8,ladmap,0.0999999999999999,1.7771062850952148,,0.0246505436261168,1.2506782979116924,0.32459526774595265,3237.203355757438
113,0,10,0,10,unbiased,3,8,ladmap,0.2610157215682537,0.8279542922973633,,0.0193070946373312,1.2726625929326378,0.15049813200498133,1496.253982642746
114,0,10,0,10,unbiased,3,8,ladmap,0.6812920690579614,0.620880126953125,,0.0100387609228688,1.304218928855861,0.022602739726027398,217.33161618912985
115,0,10,0,10,unbiased,3,8,ladmap,1.7782794100389228,0.8455765247344971,,0.0057541653141456,1.326095775826324,0.00024906600249066,1.326095775826324
116,0,10,0,10,unbiased,3,8,ladmap,4.641588833612779,0.8049640655517578,,0.0097528873059073,1.3333346547169371,0.0,1.3333346547169371
117,0,10,0,10,unbiased,3,8,ladmap,12.115276586285889,0.60715651512146,,0.0204535010034112,1.3602322947288483,0.0,1.3602322947288483
118,0,10,0,10,unbiased,3,8,ladmap,31.6227766016838,0.8103902339935303,,0.0462292465810254,1.4827511172461925,0.0,1.4827511172461925
119,0,10,0,10,unbiased,3,8,approximate,0.0999999999999999,1.7019541263580322,,0.0280343890424884,1.265331542828933,0.4554794520547945,4546.059852090774
120,0,10,0,10,unbiased,3,8,approximate,0.2610157215682537,1.057793378829956,,0.0248707284424022,1.2654312542355073,0.36008717310087174,3592.1371622629526
121,0,10,0,10,unbiased,3,8,approximate,0.6812920690579614,1.0498557090759275,,0.017995943257112,1.2836672919809957,0.14140722291407223,1405.3558964327033
122,0,10,0,10,unbiased,3,8,approximate,1.7782794100389228,1.0481691360473633,,0.0084186201193342,1.309559557198766,0.01606475716064757,151.95713116367446
123,0,10,0,10,unbiased,3,8,approximate,4.641588833612779,1.0385849475860596,,0.0059725721803561,1.3270121461275255,0.0,1.3270121461275255
124,0,10,0,10,unbiased,3,8,approximate,12.115276586285889,1.0343410968780518,,0.0109231438743973,1.335411307961994,0.0,1.335411307961994
125,0,10,0,10,unbiased,3,8,approximate,31.6227766016838,1.033184051513672,,0.0222588109731986,1.3662338430651224,0.0,1.3662338430651224
126,0,10,0,10,unbiased,4,9,ladmap,0.0999999999999999,1.8711838722229004,,0.023898436547048,1.2566835331205786,0.32696139476961394,3260.8706312292597
127,0,10,0,10,unbiased,4,9,ladmap,0.2610157215682537,0.8223419189453125,,0.0185519700578789,1.2780568572778437,0.15361145703611456,1527.3926272184233
128,0,10,0,10,unbiased,4,9,ladmap,0.6812920690579614,0.72011399269104,,0.0093363619246359,1.3087982967768645,0.02067247820672478,198.03358036402466
129,0,10,0,10,unbiased,4,9,ladmap,1.7782794100389228,0.6162145137786865,,0.0048778236077034,1.3280137441541386,0.00043586550435865506,1.3280137441541386
130,0,10,0,10,unbiased,4,9,ladmap,4.641588833612779,0.6035556793212891,,0.0097718451892544,1.3359639136899943,0.0,1.3359639136899943
131,0,10,0,10,unbiased,4,9,ladmap,12.115276586285889,0.8197085857391357,,0.02167870509798,1.36676288198829,0.0,1.36676288198829
132,0,10,0,10,unbiased,4,9,ladmap,31.6227766016838,0.968385934829712,,0.0471075142060283,1.488122437145673,0.0,1.488122437145673
133,0,10,0,10,unbiased,4,9,approximate,0.0999999999999999,1.6087627410888672,,0.0275901761003052,1.2712758167467562,0.4601494396014944,4592.76567183169
134,0,10,0,10,unbiased,4,9,approximate,0.2610157215682537,1.048278570175171,,0.0242690838115811,1.2704277913056603,0.36481942714819426,3639.4646992732482
135,0,10,0,10,unbiased,4,9,approximate,0.6812920690579614,1.0438344478607178,,0.0174439000689636,1.2886092731391545,0.14919053549190536,1483.1939641921929
136,0,10,0,10,unbiased,4,9,approximate,1.7782794100389228,1.0603094100952148,,0.008131751487221,1.3127109786976,0.016376089663760897,155.07360761630656
137,0,10,0,10,unbiased,4,9,approximate,4.641588833612779,1.0525636672973633,,0.005252128981393,1.3292765079386963,0.00031133250311332503,1.3292765079386963
138,0,10,0,10,unbiased,4,9,approximate,12.115276586285889,1.0162200927734375,,0.0108381388491493,1.3379330430119272,0.0,1.3379330430119272
139,0,10,0,10,unbiased,4,9,approximate,31.6227766016838,1.0032188892364502,,0.0232342068329339,1.371719759664649,0.0,1.371719759664649
140,0,10,0,30,biased,0,10,ladmap,0.0999999999999999,10.133339881896973,,0.0130788364844004,1.3047051466767898,0.22129514321295143,2204.256137276191
141,0,10,0,30,biased,0,10,ladmap,0.2610157215682537,1.10841965675354,,0.0081287401941397,1.3100340018237762,0.05261519302615193,517.461964263343
142,0,10,0,30,biased,0,10,ladmap,0.6812920690579614,1.0591185092926023,,0.0034983793779017,1.3181528254929942,0.0034869240348692405,26.1873931741854
143,0,10,0,30,biased,0,10,ladmap,1.7782794100389228,1.0476171970367432,,0.0044932230804194,1.321692742877889,0.0,1.321692742877889
144,0,10,0,30,biased,0,10,ladmap,4.641588833612779,1.1037020683288574,,0.0098517363593125,1.3293420976363157,0.0,1.3293420976363157
145,0,10,0,30,biased,0,10,ladmap,12.115276586285889,1.1908361911773682,,0.0212161388357886,1.358191055996174,0.0,1.358191055996174
146,0,10,0,30,biased,0,10,ladmap,31.6227766016838,1.0991084575653076,,0.0466440877718656,1.4778509133881357,0.0,1.4778509133881357
147,0,10,0,30,biased,0,10,approximate,0.0999999999999999,6.14597749710083,,0.0166067324614221,1.3086011736845335,0.43885429638854295,4379.851565059113
148,0,10,0,30,biased,0,10,approximate,0.2610157215682537,1.0720410346984863,,0.0137553052578229,1.307430976207044,0.29850560398505604,2976.3634708267673
149,0,10,0,30,biased,0,10,approximate,0.6812920690579614,1.0447206497192385,,0.0089877460390983,1.3092447677855137,0.08679950186799502,859.3042634477357
150,0,10,0,30,biased,0,10,approximate,1.7782794100389228,1.0374939441680908,,0.0039702453176188,1.3169958512775173,0.0067247820672478205,58.564816523755724
151,0,10,0,30,biased,0,10,approximate,4.641588833612779,1.0620508193969729,,0.0041396679447238,1.321291709233262,0.0,1.321291709233262
152,0,10,0,30,biased,0,10,approximate,12.115276586285889,1.0364797115325928,,0.0086859117220261,1.327190481626322,0.0,1.327190481626322
153,0,10,0,30,biased,0,10,approximate,31.6227766016838,1.043785810470581,,0.0194790210246357,1.352829830670784,0.0,1.352829830670784
154,0,10,0,30,biased,1,11,ladmap,0.0999999999999999,1.8421688079833984,,0.0125571754526594,1.305588288509283,0.2197384806973848,2188.690395262357
155,0,10,0,30,biased,1,11,ladmap,0.2610157215682537,0.8952136039733887,,0.0076769377900015,1.310862107428713,0.052552926525529266,516.8401273627214
156,0,10,0,30,biased,1,11,ladmap,0.6812920690579614,0.8188986778259277,,0.0035874593987041,1.3186686846040543,0.0032378580323785804,23.69724900838986
157,0,10,0,30,biased,1,11,ladmap,1.7782794100389228,0.6632299423217773,,0.0049558405043928,1.3222713155305423,0.0,1.3222713155305423
158,0,10,0,30,biased,1,11,ladmap,4.641588833612779,0.6449916362762451,,0.0097600006248048,1.32910255848429,0.0,1.32910255848429
159,0,10,0,30,biased,1,11,ladmap,12.115276586285889,0.6310768127441406,,0.0212478160770948,1.358751813693467,0.0,1.358751813693467
160,0,10,0,30,biased,1,11,ladmap,31.6227766016838,1.065112590789795,,0.046801335149469,1.478516618013253,0.0,1.478516618013253
161,0,10,0,30,biased,1,11,approximate,0.0999999999999999,1.7436528205871582,,0.0161384701274145,1.30961241010301,0.4323785803237858,4315.095415647961
162,0,10,0,30,biased,1,11,approximate,0.2610157215682537,1.1722040176391602,,0.0132619820465084,1.3085936017453716,0.2925280199252802,2916.5887928545476
163,0,10,0,30,biased,1,11,approximate,0.6812920690579614,1.0477876663208008,,0.0085114312998042,1.3103685790948791,0.08636363636363636,854.9467322154585
164,0,10,0,30,biased,1,11,approximate,1.7782794100389228,1.041597843170166,,0.0039096512983349,1.3176097165617366,0.005977584059775841,51.093450314320144
165,0,10,0,30,biased,1,11,approximate,4.641588833612779,1.0418469905853271,,0.0044726970366474,1.321704465417656,0.0,1.321704465417656
166,0,10,0,30,biased,1,11,approximate,12.115276586285889,1.052746057510376,,0.0088089543887688,1.3275423259696353,0.0,1.3275423259696353
167,0,10,0,30,biased,1,11,approximate,31.6227766016838,1.0564398765563965,,0.0187640478973327,1.3507825566365863,0.0,1.3507825566365863
168,0,10,0,30,biased,2,12,ladmap,0.0999999999999999,1.7941181659698486,,0.0130694989532474,1.3086099937175717,0.22110834371108343,2202.392047104552
169,0,10,0,30,biased,2,12,ladmap,0.2610157215682537,0.8270630836486816,,0.0080220938276972,1.3133767728223134,0.05099626400996264,501.27601687244874
170,0,10,0,30,biased,2,12,ladmap,0.6812920690579614,0.6052670478820801,,0.0034664355267573,1.3215002001873533,0.004047322540473225,31.794725604919606
171,0,10,0,30,biased,2,12,ladmap,1.7782794100389228,0.6172707080841064,,0.0047197978051744,1.3252027439661114,0.0,1.3252027439661114
172,0,10,0,30,biased,2,12,ladmap,4.641588833612779,0.623485803604126,,0.0097645306780488,1.3322818501502962,0.0,1.3322818501502962
173,0,10,0,30,biased,2,12,ladmap,12.115276586285889,0.6188747882843018,,0.0205346498750261,1.3588500426398422,0.0,1.3588500426398422
174,0,10,0,30,biased,2,12,ladmap,31.6227766016838,1.0539517402648926,,0.0460660121499555,1.4803535321402106,0.0,1.4803535321402106
175,0,10,0,30,biased,2,12,approximate,0.0999999999999999,1.526721715927124,,0.0166021200999092,1.312064896279713,0.43636363636363634,4354.9484285326425
176,0,10,0,30,biased,2,12,approximate,0.2610157215682537,1.019028902053833,,0.0138009282799444,1.3109908833995079,0.2978829389788294,2970.1403806716935
177,0,10,0,30,biased,2,12,approximate,0.6812920690579614,1.0281155109405518,,0.0089689772412785,1.312792424690095,0.08293897882938979,820.702580718588
178,0,10,0,30,biased,2,12,approximate,1.7782794100389228,1.059530258178711,,0.0039290677738785,1.3203423781987544,0.006537982565379826,56.70016803199701
179,0,10,0,30,biased,2,12,approximate,4.641588833612779,0.8253173828125,,0.0042977652889234,1.3248666558919642,0.0,1.3248666558919642
180,0,10,0,30,biased,2,12,approximate,12.115276586285889,0.9412996768951416,,0.0086698526074226,1.3303913899987536,0.0,1.3303913899987536
181,0,10,0,30,biased,2,12,approximate,31.6227766016838,0.8603577613830566,,0.0188390629911248,1.3536644241133409,0.0,1.3536644241133409
182,0,10,0,30,biased,3,13,ladmap,0.0999999999999999,1.879685640335083,,0.0131031573388736,1.308023604167874,0.2156911581569116,2148.2196051732835
183,0,10,0,30,biased,3,13,ladmap,0.2610157215682537,0.8611457347869873,,0.0081642706776983,1.3136555065736026,0.05211706102117061,512.4842657182797
184,0,10,0,30,biased,3,13,ladmap,0.6812920690579614,0.83376145362854,,0.003268035903614,1.3219214155866703,0.0031755915317559155,23.077836733145823
185,0,10,0,30,biased,3,13,ladmap,1.7782794100389228,0.8011949062347412,,0.0043422637324114,1.3261315047551172,0.0,1.3261315047551172
186,0,10,0,30,biased,3,13,ladmap,4.641588833612779,0.6273210048675537,,0.0097863019440943,1.3337116271948797,0.0,1.3337116271948797
