,true_flatfield_id,intensity,ave_count,n_images,blob_dist_key,rep,image_index,fitting_mode,smoothness_flatfield,time_gpu,time_cpu,deviation
60,0,10,30,10,biased,4,4,ladmap,4.641588833612779,0.7967267036437988,,0.012033767825973157
61,0,10,30,10,biased,4,4,ladmap,12.115276586285889,0.803093671798706,,0.022123204904578128
62,0,10,30,10,biased,4,4,ladmap,31.622776601683796,1.0462560653686523,,0.05616887005953959
63,0,10,30,10,biased,4,4,approximate,0.09999999999999999,1.0642173290252686,,0.04519575164237754
64,0,10,30,10,biased,4,4,approximate,0.2610157215682537,0.9300363063812256,,0.0409259779839305
65,0,10,30,10,biased,4,4,approximate,0.6812920690579614,0.9231510162353516,,0.032399336478716165
66,0,10,30,10,biased,4,4,approximate,1.7782794100389228,0.9247622489929199,,0.022937394359335856
67,0,10,30,10,biased,4,4,approximate,4.641588833612779,0.9441373348236084,,0.014223850146376692
68,0,10,30,10,biased,4,4,approximate,12.115276586285889,0.928013801574707,,0.012811281960883061
69,0,10,30,10,biased,4,4,approximate,31.622776601683796,0.8966047763824463,,0.027601701809742307
70,0,10,30,10,unbiased,0,5,ladmap,0.09999999999999999,1.1385045051574707,,0.03187832958707368
71,0,10,30,10,unbiased,0,5,ladmap,0.2610157215682537,0.8454949855804443,,0.025741064150134597
72,0,10,30,10,unbiased,0,5,ladmap,0.6812920690579614,0.8122477531433105,,0.015090833099507006
73,0,10,30,10,unbiased,0,5,ladmap,1.7782794100389228,0.6064236164093018,,0.008266876474693662
74,0,10,30,10,unbiased,0,5,ladmap,4.641588833612779,0.8319845199584961,,0.011415523876123889
75,0,10,30,10,unbiased,0,5,ladmap,12.115276586285889,0.7878122329711914,,0.02401248064483181
76,0,10,30,10,unbiased,0,5,ladmap,31.622776601683796,0.8147814273834229,,0.056168864340636906
77,0,10,30,10,unbiased,0,5,approximate,0.09999999999999999,1.3535993099212646,,0.03574365301764905
78,0,10,30,10,unbiased,0,5,approximate,0.2610157215682537,1.0252833366394043,,0.03154196965709066
79,0,10,30,10,unbiased,0,5,approximate,0.6812920690579614,0.9398679733276367,,0.02284452265376659
80,0,10,30,10,unbiased,0,5,approximate,1.7782794100389228,0.9283766746520996,,0.011996039383555278
81,0,10,30,10,unbiased,0,5,approximate,4.641588833612779,0.9440276622772217,,0.007793270027715826
82,0,10,30,10,unbiased,0,5,approximate,12.115276586285889,0.9142959117889404,,0.013348587014387398
83,0,10,30,10,unbiased,0,5,approximate,31.622776601683796,0.7415452003479004,,0.028842400920966467
84,0,10,30,10,unbiased,1,6,ladmap,0.09999999999999999,1.3455314636230469,,0.03890400370831266
85,0,10,30,10,unbiased,1,6,ladmap,0.2610157215682537,0.826714038848877,,0.03342512323696259
86,0,10,30,10,unbiased,1,6,ladmap,0.6812920690579614,0.6058845520019531,,0.02349046059609262
87,0,10,30,10,unbiased,1,6,ladmap,1.7782794100389228,0.6098434925079346,,0.015456838829465998
88,0,10,30,10,unbiased,1,6,ladmap,4.641588833612779,0.5995426177978516,,0.010933617239411211
89,0,10,30,10,unbiased,1,6,ladmap,12.115276586285889,0.6048948764801025,,0.02198130344431031
90,0,10,30,10,unbiased,1,6,ladmap,31.622776601683796,0.8515110015869141,,0.05616887005953959
91,0,10,30,10,unbiased,1,6,approximate,0.09999999999999999,1.3388359546661377,,0.04261696883192007
92,0,10,30,10,unbiased,1,6,approximate,0.2610157215682537,0.9225549697875977,,0.03848078558430908
93,0,10,30,10,unbiased,1,6,approximate,0.6812920690579614,0.7578930854797363,,0.030249454562085575
94,0,10,30,10,unbiased,1,6,approximate,1.7782794100389228,1.0606977939605713,,0.020297914713882835
95,0,10,30,10,unbiased,1,6,approximate,4.641588833612779,0.9456677436828613,,0.013280721433621762
96,0,10,30,10,unbiased,1,6,approximate,12.115276586285889,0.9467840194702148,,0.011719206236159263
97,0,10,30,10,unbiased,1,6,approximate,31.622776601683796,0.9306998252868652,,0.02961099599654033
98,0,10,30,10,unbiased,2,7,ladmap,0.09999999999999999,1.167382001876831,,0.03686555184500237
99,0,10,30,10,unbiased,2,7,ladmap,0.2610157215682537,0.8280501365661621,,0.031079503504272698
100,0,10,30,10,unbiased,2,7,ladmap,0.6812920690579614,0.780402660369873,,0.021908983557974784
101,0,10,30,10,unbiased,2,7,ladmap,1.7782794100389228,0.7979593276977539,,0.015076382244133435
102,0,10,30,10,unbiased,2,7,ladmap,4.641588833612779,0.8390634059906006,,0.014324627402859984
103,0,10,30,10,unbiased,2,7,ladmap,12.115276586285889,0.8173811435699463,,0.027064815532425505
104,0,10,30,10,unbiased,2,7,ladmap,31.622776601683796,1.0220377445220947,,0.05616885862173422
105,0,10,30,10,unbiased,2,7,approximate,0.09999999999999999,1.3565077781677246,,0.04034576940873556
106,0,10,30,10,unbiased,2,7,approximate,0.2610157215682537,0.9389235973358154,,0.03624308994903072
107,0,10,30,10,unbiased,2,7,approximate,0.6812920690579614,0.9188807010650635,,0.027959035055099925
108,0,10,30,10,unbiased,2,7,approximate,1.7782794100389228,0.9186773300170898,,0.018770027437854313
109,0,10,30,10,unbiased,2,7,approximate,4.641588833612779,0.9327983856201172,,0.013461225551728245
110,0,10,30,10,unbiased,2,7,approximate,12.115276586285889,0.9294173717498779,,0.016111686717043855
111,0,10,30,10,unbiased,2,7,approximate,31.622776601683796,1.0479106903076172,,0.03342649201617724
112,0,10,30,10,unbiased,3,8,ladmap,0.09999999999999999,1.4059629440307617,,0.03688800148282889
113,0,10,30,10,unbiased,3,8,ladmap,0.2610157215682537,0.8077502250671387,,0.030859013122337468
114,0,10,30,10,unbiased,3,8,ladmap,0.6812920690579614,0.6217207908630371,,0.02141721639565978
115,0,10,30,10,unbiased,3,8,ladmap,1.7782794100389228,0.8042235374450684,,0.014540418988154879
116,0,10,30,10,unbiased,3,8,ladmap,4.641588833612779,0.7986395359039307,,0.012977415910626844
117,0,10,30,10,unbiased,3,8,ladmap,12.115276586285889,0.7807216644287109,,0.025609572439344724
118,0,10,30,10,unbiased,3,8,ladmap,31.622776601683796,1.0177814960479736,,0.056168872918990934
119,0,10,30,10,unbiased,3,8,approximate,0.09999999999999999,1.3670132160186768,,0.04028239810804747
120,0,10,30,10,unbiased,3,8,approximate,0.2610157215682537,0.9374008178710938,,0.03614044487046493
121,0,10,30,10,unbiased,3,8,approximate,0.6812920690579614,0.9328181743621826,,0.027705624664024674
122,0,10,30,10,unbiased,3,8,approximate,1.7782794100389228,0.9294381141662598,,0.018153283861666362
123,0,10,30,10,unbiased,3,8,approximate,4.641588833612779,0.9432551860809326,,0.012523392569387441
124,0,10,30,10,unbiased,3,8,approximate,12.115276586285889,0.9528958797454834,,0.014166614221160488
125,0,10,30,10,unbiased,3,8,approximate,31.622776601683796,0.9440271854400635,,0.03180839049829626
126,0,10,30,10,unbiased,4,9,ladmap,0.09999999999999999,1.3835868835449219,,0.041032915888066526
127,0,10,30,10,unbiased,4,9,ladmap,0.2610157215682537,0.9333000183105469,,0.03572174150649535
128,0,10,30,10,unbiased,4,9,ladmap,0.6812920690579614,0.6196839809417725,,0.027448001107776034
129,0,10,30,10,unbiased,4,9,ladmap,1.7782794100389228,0.8289368152618408,,0.019617922212747742
130,0,10,30,10,unbiased,4,9,ladmap,4.641588833612779,0.8114635944366455,,0.013543180639602692
131,0,10,30,10,unbiased,4,9,ladmap,12.115276586285889,0.8163352012634277,,0.016195913388373357
132,0,10,30,10,unbiased,4,9,ladmap,31.622776601683796,1.0823793411254883,,0.05616887005953959
133,0,10,30,10,unbiased,4,9,approximate,0.09999999999999999,1.3554553985595703,,0.04402380566473648
134,0,10,30,10,unbiased,4,9,approximate,0.2610157215682537,0.9359433650970459,,0.040279367991076724
135,0,10,30,10,unbiased,4,9,approximate,0.6812920690579614,0.9537599086761475,,0.03217027650899306
136,0,10,30,10,unbiased,4,9,approximate,1.7782794100389228,0.9240870475769043,,0.023692216736861754
137,0,10,30,10,unbiased,4,9,approximate,4.641588833612779,0.7497999668121338,,0.01628157688601224
138,0,10,30,10,unbiased,4,9,approximate,12.115276586285889,0.9389801025390625,,0.012702687146560282
139,0,10,30,10,unbiased,4,9,approximate,31.622776601683796,0.9805846214294434,,0.021123794378733643
140,0,10,30,100,biased,0,10,ladmap,0.09999999999999999,7.3785388469696045,,0.011466936195569462
141,0,10,30,100,biased,0,10,ladmap,0.2610157215682537,1.0214285850524902,,0.008765052685602178
142,0,10,30,100,biased,0,10,ladmap,0.6812920690579614,0.8088343143463135,,0.00635644359948251
143,0,10,30,100,biased,0,10,ladmap,1.7782794100389228,0.7856090068817139,,0.00481535085358388
144,0,10,30,100,biased,0,10,ladmap,4.641588833612779,0.892463207244873,,0.009964646968909521
145,0,10,30,100,biased,0,10,ladmap,12.115276586285889,1.3157799243927002,,0.026060511264207283
146,0,10,30,100,biased,0,10,ladmap,31.622776601683796,1.1002235412597656,,0.05616887005953959
147,0,10,30,100,biased,0,10,approximate,0.09999999999999999,4.983765602111816,,0.014193811135241319
148,0,10,30,100,biased,0,10,approximate,0.2610157215682537,0.9784078598022461,,0.011959474328724814
149,0,10,30,100,biased,0,10,approximate,0.6812920690579614,0.9322645664215088,,0.00927534435917426
150,0,10,30,100,biased,0,10,approximate,1.7782794100389228,0.8016893863677979,,0.006763634071826036
151,0,10,30,100,biased,0,10,approximate,4.641588833612779,0.9799864292144775,,0.004748613129471317
152,0,10,30,100,biased,0,10,approximate,12.115276586285889,0.963007926940918,,0.00723627039157595
153,0,10,30,100,biased,0,10,approximate,31.622776601683796,0.9791483879089355,,0.020901287515626397
154,0,10,30,100,biased,1,11,ladmap,0.09999999999999999,1.504678726196289,,0.01106784524663321
155,0,10,30,100,biased,1,11,ladmap,0.2610157215682537,0.8533914089202881,,0.008336504591480979
156,0,10,30,100,biased,1,11,ladmap,0.6812920690579614,0.6504316329956055,,0.006457521981836193
157,0,10,30,100,biased,1,11,ladmap,1.7782794100389228,0.6416637897491455,,0.00584619621265647
158,0,10,30,100,biased,1,11,ladmap,4.641588833612779,0.8502001762390137,,0.009512857588931816
159,0,10,30,100,biased,1,11,ladmap,12.115276586285889,1.1157281398773193,,0.022151219293229163
160,0,10,30,100,biased,1,11,ladmap,31.622776601683796,0.9484853744506836,,0.056168872918990934
161,0,10,30,100,biased,1,11,approximate,0.09999999999999999,1.3904507160186768,,0.01397084460788144
162,0,10,30,100,biased,1,11,approximate,0.2610157215682537,1.1403729915618896,,0.011684194113837254
163,0,10,30,100,biased,1,11,approximate,0.6812920690579614,0.9643895626068115,,0.008854925541679225
164,0,10,30,100,biased,1,11,approximate,1.7782794100389228,0.9588148593902588,,0.006719289851741047
165,0,10,30,100,biased,1,11,approximate,4.641588833612779,0.9891433715820312,,0.005651063584808576
166,0,10,30,100,biased,1,11,approximate,12.115276586285889,0.9894394874572754,,0.007547273038897996
167,0,10,30,100,biased,1,11,approximate,31.622776601683796,0.9965231418609619,,0.018231807438402265
168,0,10,30,100,biased,2,12,ladmap,0.09999999999999999,1.5228111743927002,,0.010511472791785617
169,0,10,30,100,biased,2,12,ladmap,0.2610157215682537,0.8456690311431885,,0.007401494656207091
170,0,10,30,100,biased,2,12,ladmap,0.6812920690579614,0.6477823257446289,,0.004851536813616463
171,0,10,30,100,biased,2,12,ladmap,1.7782794100389228,0.853215217590332,,0.0039595533614441595
172,0,10,30,100,biased,2,12,ladmap,4.641588833612779,0.8245244026184082,,0.008863037915967828
173,0,10,30,100,biased,2,12,ladmap,12.115276586285889,1.1420199871063232,,0.023543400207099836
174,0,10,30,100,biased,2,12,ladmap,31.622776601683796,1.0043916702270508,,0.05616887005953959
175,0,10,30,100,biased,2,12,approximate,0.09999999999999999,1.2670636177062988,,0.013571998038997331
176,0,10,30,100,biased,2,12,approximate,0.2610157215682537,0.9818964004516602,,0.011174996729943326
177,0,10,30,100,biased,2,12,approximate,0.6812920690579614,0.9866926670074463,,0.008074850666363416
178,0,10,30,100,biased,2,12,approximate,1.7782794100389228,1.11541748046875,,0.005363158785642837
179,0,10,30,100,biased,2,12,approximate,4.641588833612779,0.7991886138916016,,0.003816662642910052
180,0,10,30,100,biased,2,12,approximate,12.115276586285889,0.9645044803619385,,0.006232901557993765
181,0,10,30,100,biased,2,12,approximate,31.622776601683796,0.9770569801330566,,0.01913093228853472
182,0,10,30,100,biased,3,13,ladmap,0.09999999999999999,1.4827890396118164,,0.01173668171610517
183,0,10,30,100,biased,3,13,ladmap,0.2610157215682537,0.8625297546386719,,0.008837169188720231
184,0,10,30,100,biased,3,13,ladmap,0.6812920690579614,0.8519153594970703,,0.0060632987398112105
185,0,10,30,100,biased,3,13,ladmap,1.7782794100389228,0.854701042175293,,0.00414278466624249
186,0,10,30,100,biased,3,13,ladmap,4.641588833612779,0.6479053497314453,,0.008838942362580074
187,0,10,30,100,biased,3,13,ladmap,12.115276586285889,1.146691083908081,,0.023807279040743274
188,0,10,30,100,biased,3,13,ladmap,31.622776601683796,0.9460098743438721,,0.056168864340636906
189,0,10,30,100,biased,3,13,approximate,0.09999999999999999,1.2550933361053467,,0.014467174048545868
190,0,10,30,100,biased,3,13,approximate,0.2610157215682537,0.9948608875274658,,0.01227258456569607
191,0,10,30,100,biased,3,13,approximate,0.6812920690579614,0.9733138084411621,,0.009400084621445997
192,0,10,30,100,biased,3,13,approximate,1.7782794100389228,0.9937152862548828,,0.006624647930778304
193,0,10,30,100,biased,3,13,approximate,4.641588833612779,0.9908404350280762,,0.004170061168630026
194,0,10,30,100,biased,3,13,approximate,12.115276586285889,0.9848427772521973,,0.006300473674438324
195,0,10,30,100,biased,3,13,approximate,31.622776601683796,0.9798119068145752,,0.018725252703328643
196,0,10,30,100,biased,4,14,ladmap,0.09999999999999999,1.515864610671997,,0.010912665490805391
197,0,10,30,100,biased,4,14,ladmap,0.2610157215682537,0.8579630851745605,,0.007965134397544735
198,0,10,30,100,biased,4,14,ladmap,0.6812920690579614,0.6532418727874756,,0.005195968619698648
199,0,10,30,100,biased,4,14,ladmap,1.7782794100389228,0.8395509719848633,,0.003734514623359198
200,0,10,30,100,biased,4,14,ladmap,4.641588833612779,0.6515669822692871,,0.009057361488397229
201,0,10,30,100,biased,4,14,ladmap,12.115276586285889,1.1665401458740234,,0.0244005342485213
202,0,10,30,100,biased,4,14,ladmap,31.622776601683796,1.0036790370941162,,0.05616887005953959
203,0,10,30,100,biased,4,14,approximate,0.09999999999999999,1.2356560230255127,,0.01375054918567942
204,0,10,30,100,biased,4,14,approximate,0.2610157215682537,0.9712209701538086,,0.011415883583991225
205,0,10,30,100,biased,4,14,approximate,0.6812920690579614,0.9756155014038086,,0.008424742889601598
206,0,10,30,100,biased,4,14,approximate,1.7782794100389228,0.984302282333374,,0.0057326523519102435
207,0,10,30,100,biased,4,14,approximate,4.641588833612779,0.9876782894134521,,0.0036668533790169162
208,0,10,30,100,biased,4,14,approximate,12.115276586285889,0.9917981624603271,,0.0064119935821347505
209,0,10,30,100,biased,4,14,approximate,31.622776601683796,1.0058748722076416,,0.01999131710811368
210,0,10,30,100,unbiased,0,15,ladmap,0.09999999999999999,1.671898365020752,,0.008880883765933389
211,0,10,30,100,unbiased,0,15,ladmap,0.2610157215682537,0.955714225769043,,0.006204194945892704
212,0,10,30,100,unbiased,0,15,ladmap,0.6812920690579614,0.6603431701660156,,0.004983990650485824
213,0,10,30,100,unbiased,0,15,ladmap,1.7782794100389228,0.647913932800293,,0.006850740160737976
214,0,10,30,100,unbiased,0,15,ladmap,4.641588833612779,0.6473915576934814,,0.014107683927046774
215,0,10,30,100,unbiased,0,15,ladmap,12.115276586285889,0.9587068557739258,,0.027880853265781713
216,0,10,30,100,unbiased,0,15,ladmap,31.622776601683796,0.9539544582366943,,0.05616887005953959
217,0,10,30,100,unbiased,0,15,approximate,0.09999999999999999,1.3942105770111084,,0.01223745527254389
218,0,10,30,100,unbiased,0,15,approximate,0.2610157215682537,1.0088350772857666,,0.009853990235669532
219,0,10,30,100,unbiased,0,15,approximate,0.6812920690579614,0.9729518890380859,,0.006972437669186991
220,0,10,30,100,unbiased,0,15,approximate,1.7782794100389228,0.9930169582366943,,0.0050589772507188685
221,0,10,30,100,unbiased,0,15,approximate,4.641588833612779,0.9903762340545654,,0.005655510376337089
222,0,10,30,100,unbiased,0,15,approximate,12.115276586285889,1.0545892715454102,,0.011124540884484556
223,0,10,30,100,unbiased,0,15,approximate,31.622776601683796,0.9604158401489258,,0.022874000433089257
224,0,10,30,100,unbiased,1,16,ladmap,0.09999999999999999,1.343644142150879,,0.009076173575242137
225,0,10,30,100,unbiased,1,16,ladmap,0.2610157215682537,0.8931570053100586,,0.00632479073641482
226,0,10,30,100,unbiased,1,16,ladmap,0.6812920690579614,0.8536226749420166,,0.004939240169836873
227,0,10,30,100,unbiased,1,16,ladmap,1.7782794100389228,0.6386590003967285,,0.005681743023192407
228,0,10,30,100,unbiased,1,16,ladmap,4.641588833612779,0.7554230690002441,,0.01151161238417676
229,0,10,30,100,unbiased,1,16,ladmap,12.115276586285889,0.9173288345336914,,0.024586853563362647
230,0,10,30,100,unbiased,1,16,ladmap,31.622776601683796,0.94315505027771,,0.056168864340636906
231,0,10,30,100,unbiased,1,16,approximate,0.09999999999999999,1.4270899295806885,,0.01232133222563694
232,0,10,30,100,unbiased,1,16,approximate,0.2610157215682537,1.0040247440338135,,0.00992058717494277
233,0,10,30,100,unbiased,1,16,approximate,0.6812920690579614,0.989877462387085,,0.006926202855367974
234,0,10,30,100,unbiased,1,16,approximate,1.7782794100389228,0.9969251155853271,,0.004924862513273692
235,0,10,30,100,unbiased,1,16,approximate,4.641588833612779,1.0039339065551758,,0.005204897077676725
236,0,10,30,100,unbiased,1,16,approximate,12.115276586285889,0.9901118278503418,,0.008957949239158538
237,0,10,30,100,unbiased,1,16,approximate,31.622776601683796,1.002286434173584,,0.020267943609746267
238,0,10,30,100,unbiased,2,17,ladmap,0.09999999999999999,1.4803879261016846,,0.009255533179085458
239,0,10,30,100,unbiased,2,17,ladmap,0.2610157215682537,0.8856837749481201,,0.0063070070094074955
240,0,10,30,100,unbiased,2,17,ladmap,0.6812920690579614,0.8393917083740234,,0.0044454791291376125
241,0,10,30,100,unbiased,2,17,ladmap,1.7782794100389228,0.6514167785644531,,0.0055461043104542826
242,0,10,30,100,unbiased,2,17,ladmap,4.641588833612779,0.655059814453125,,0.011569035470959527
243,0,10,30,100,unbiased,2,17,ladmap,12.115276586285889,1.1240432262420654,,0.02483984252914226
244,0,10,30,100,unbiased,2,17,ladmap,31.622776601683796,0.9413938522338867,,0.05616887005953959
245,0,10,30,100,unbiased,2,17,approximate,0.09999999999999999,1.251375675201416,,0.012547516796659731
246,0,10,30,100,unbiased,2,17,approximate,0.2610157215682537,1.1443369388580322,,0.010081112442848917
247,0,10,30,100,unbiased,2,17,approximate,0.6812920690579614,1.0072484016418457,,0.006968013179593659
248,0,10,30,100,unbiased,2,17,approximate,1.7782794100389228,1.0248682498931885,,0.004617965376625117
249,0,10,30,100,unbiased,2,17,approximate,4.641588833612779,1.0206518173217773,,0.004699933174295289
250,0,10,30,100,unbiased,2,17,approximate,12.115276586285889,1.014491319656372,,0.009373824628985509
251,0,10,30,100,unbiased,2,17,approximate,31.622776601683796,0.9985666275024414,,0.02063352746094407
252,0,10,30,100,unbiased,3,18,ladmap,0.09999999999999999,1.4572679996490479,,0.009225739702717211
253,0,10,30,100,unbiased,3,18,ladmap,0.2610157215682537,0.867699384689331,,0.006431335339968981
254,0,10,30,100,unbiased,3,18,ladmap,0.6812920690579614,0.6521511077880859,,0.004937520309939793
255,0,10,30,100,unbiased,3,18,ladmap,1.7782794100389228,0.8639881610870361,,0.006289482043903952
256,0,10,30,100,unbiased,3,18,ladmap,4.641588833612779,0.8559298515319824,,0.012257140905230942
257,0,10,30,100,unbiased,3,18,ladmap,12.115276586285889,1.1593379974365234,,0.02532277134427631
258,0,10,30,100,unbiased,3,18,ladmap,31.622776601683796,1.0183444023132324,,0.05616887863789362
259,0,10,30,100,unbiased,3,18,approximate,0.09999999999999999,1.2731127738952637,,0.012504132036019876
260,0,10,30,100,unbiased,3,18,approximate,0.2610157215682537,0.9919190406799316,,0.010059132622540958
261,0,10,30,100,unbiased,3,18,approximate,0.6812920690579614,0.9983444213867188,,0.007026866999177769
262,0,10,30,100,unbiased,3,18,approximate,1.7782794100389228,1.0998153686523438,,0.004985683727567495
263,0,10,30,100,unbiased,3,18,approximate,4.641588833612779,1.0016460418701172,,0.005175583566990868
264,0,10,30,100,unbiased,3,18,approximate,12.115276586285889,0.9949662685394287,,0.010015828182966575
265,0,10,30,100,unbiased,3,18,approximate,31.622776601683796,1.0173213481903076,,0.021002559414707092
266,0,10,30,100,unbiased,4,19,ladmap,0.09999999999999999,1.4643101692199707,,0.008632611007126343
267,0,10,30,100,unbiased,4,19,ladmap,0.2610157215682537,0.853442907333374,,0.005812428314806744
268,0,10,30,100,unbiased,4,19,ladmap,0.6812920690579614,0.6525676250457764,,0.004325612859006161
269,0,10,30,100,unbiased,4,19,ladmap,1.7782794100389228,0.6629865169525146,,0.005174685003730145
270,0,10,30,100,unbiased,4,19,ladmap,4.641588833612779,0.8565528392791748,,0.0119854650839351
271,0,10,30,100,unbiased,4,19,ladmap,12.115276586285889,0.9381980895996094,,0.025352979390523993
272,0,10,30,100,unbiased,4,19,ladmap,31.622776601683796,0.9175684452056885,,0.056168875778442276
273,0,10,30,100,unbiased,4,19,approximate,0.09999999999999999,1.2696352005004883,,0.012007667892704021
274,0,10,30,100,unbiased,4,19,approximate,0.2610157215682537,1.0077540874481201,,0.009575609036228252
275,0,10,30,100,unbiased,4,19,approximate,0.6812920690579614,1.0191857814788818,,0.006589963513192857
276,0,10,30,100,unbiased,4,19,approximate,1.7782794100389228,1.0083346366882324,,0.00457559049523432
